#F CrossSec_BrennanCowan.dat
#C This file has been created using  CrossSec_BrennanCowan fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/expg/subgroups/theory/DABAX/dabax.html
#UT Cross Sections from Brennan & Cowan programs
#U3W Sheet_ScatFac
#UIDL xcrosssec
#UD Cross Sections from Brennan & Cowan programs.
#UD 
#UD The cross section factors stored in this file have been calculated 
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD  
#UD The photo-electric cross section is calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account 
#UD for the effects of neighboring atoms, which can be 
#UD critical near an absorption edge. 
#UD 
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://ftpa.aps.anl.gov/pub/cross-section_codes/sb-1.0.tar.Z 
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD 
#UD The data in this file contains 520 energy points in a logarithmic
#UD scale, which can be calculated from:
#UD Cte = log10(1.0D4/30.)/300.
#UD Energy(i) = 30.*10.**((i-1)*Cte), 0<i<521
#UD and are available for elements with Z in from 3 to 92.
#UD 
#UD The Compton and Rayleigh cross sections contained in this file are
#UD calculated using the same library. Compton data are calculated
#UD with the method described in the DABAX file CrossSec_Compton_Balyuzi.dat,
#UD 
#UD Column description: 
#UD 1: PhotonEnergy[eV] 
#UD 2: PhotoElectric[barn/atom] 
#UD 3: Compton(incoherent)[barn/atom]
#UD 4: Rayleigh(coherent)[barn/atom]
#UD 5: TotalCrossSection[barn/atom]
#UD 
#S  3 Li
#UF1ADD  3.0
#N 5
#L  PhotonEnergy[eV]  PhotoElectric[barn/atom]  Compton(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  TotalCrossSection[barn/atom]
  4791.1        52304.        4.4695        140.48        52449.      
  4884.8        49593.        4.5342        138.35        49736.      
  4980.3        47056.        4.5991        136.23        47197.      
  5077.7        44682.        4.6644        134.11        44821.      
  5176.9        42459.        4.7299        131.99        42595.      
  5278.2        40375.        4.7957        129.89        40510.      
  5381.4        38422.        4.8618        127.79        38555.      
  5486.6        36590.        4.9281        125.70        36721.      
  5593.9        34871.        4.9946        123.62        35000.      
  5703.2        33257.        5.0613        121.55        33384.      
  5814.8        31741.        5.1282        119.49        31866.      
  5928.4        30199.        5.1952        117.45        30322.      
  6044.4        28698.        5.2625        115.42        28819.      
  6162.5        27269.        5.3299        113.40        27387.      
  6283.0        25907.        5.3974        111.39        26024.      
  6405.9        24610.        5.4651        109.40        24725.      
  6531.1        23376.        5.5328        107.43        23489.      
  6658.8        22201.        5.6007        105.47        22312.      
  6789.0        21082.        5.6686        103.53        21191.      
  6921.8        20017.        5.7366        101.60        20124.      
  7057.1        19004.        5.8047        99.692        19109.      
  7195.1        18040.        5.8728        97.801        18143.      
  7335.8        17122.        5.9408        95.928        17224.      
  7479.2        16249.        6.0089        94.074        16350.      
  7625.5        15419.        6.0770        92.238        15518.      
  7774.5        14630.        6.1451        90.422        14727.      
  7926.6        13879.        6.2131        88.626        13974.      
  8081.5        13166.        6.2810        86.850        13259.      
  8239.6        12487.        6.3489        85.094        12579.      
  8400.7        11842.        6.4167        83.359        11932.      
  8564.9        11229.        6.4843        81.644        11317.      
  8732.4        10646.        6.5519        79.951        10733.      
  8903.1        10093.        6.6192        78.279        10178.      
  9077.2        9568.0        6.6865        76.628        9651.3      
  9254.7        9069.7        6.7535        75.000        9151.4      
  9435.6        8596.5        6.8204        73.393        8676.7      
  9620.1        8147.3        6.8871        71.808        8226.0      
  9808.2        7720.9        6.9535        70.245        7798.1      
  10000.        7316.1        7.0197        68.705        7391.8      
  10196.        6931.9        7.0856        67.187        7006.2      
  10395.        6567.3        7.1513        65.691        6640.2      
  10598.        6221.4        7.2166        64.218        6292.8      
  10805.        5893.1        7.2817        62.767        5963.1      
  11017.        5581.6        7.3464        61.339        5650.3      
  11232.        5286.2        7.4109        59.933        5353.5      
  11452.        5005.9        7.4749        58.550        5071.9      
  11676.        4740.0        7.5386        57.189        4804.7      
  11904.        4487.9        7.6019        55.851        4551.3      
  12137.        4248.7        7.6647        54.536        4310.9      
  12374.        4022.0        7.7272        53.242        4083.0      
  12616.        3807.0        7.7893        51.971        3866.8      
  12862.        3603.2        7.8508        50.722        3661.7      
  13114.        3409.9        7.9119        49.496        3467.4      
  13370.        3226.8        7.9726        48.291        3283.1      
  13632.        3053.2        8.0327        47.108        3108.3      
  13898.        2888.7        8.0923        45.947        2942.7      
  14170.        2732.8        8.1514        44.808        2785.7      
  14447.        2585.0        8.2100        43.690        2636.9      
  14730.        2445.1        8.2680        42.593        2495.9      
  15018.        2312.5        8.3254        41.517        2362.3      
  15311.        2186.9        8.3823        40.463        2235.7      
  15611.        2067.9        8.4385        39.429        2115.7      
  15916.        1955.2        8.4942        38.416        2002.1      
  16227.        1848.5        8.5492        37.423        1894.5      
  16544.        1747.4        8.6035        36.451        1792.5      
  16868.        1651.8        8.6572        35.498        1695.9      
  17198.        1561.2        8.7103        34.565        1604.5      
  17534.        1475.4        8.7626        33.652        1517.8      
  17877.        1394.3        8.8143        32.758        1435.8      
  18226.        1317.4        8.8652        31.884        1358.2      
  18583.        1244.7        8.9155        31.028        1284.7      
  18946.        1175.9        8.9650        30.190        1215.1      
  19316.        1110.8        9.0137        29.372        1149.2      
  19694.        1049.4        9.0618        28.571        1087.0      
  20079.        991.44        9.1090        27.788        1028.3      
  20472.        936.61        9.1555        27.023        972.78      
  20872.        884.73        9.2011        26.275        920.21      
  21280.        835.67        9.2460        25.545        870.46      
  21696.        789.27        9.2901        24.831        823.39      
  22120.        745.38        9.3333        24.134        778.85      
  22553.        703.88        9.3757        23.453        736.71      
  22994.        664.64        9.4173        22.789        696.84      
  23443.        627.54        9.4580        22.140        659.13      
  23902.        592.46        9.4979        21.507        623.46      
  24369.        559.30        9.5369        20.889        589.72      
  24846.        527.96        9.5750        20.286        557.82      
  25331.        498.33        9.6122        19.698        527.64      
  25827.        470.34        9.6486        19.125        499.11      
  26332.        443.88        9.6840        18.566        472.13      
  26847.        418.90        9.7185        18.021        446.64      
  27372.        395.37        9.7522        17.489        422.61      
  27907.        373.13        9.7849        16.972        399.89      
  28452.        352.13        9.8167        16.467        378.42      
  29009.        332.29        9.8475        15.976        358.12      
  29576.        313.56        9.8774        15.497        338.93      
  30154.        295.86        9.9064        15.030        320.79      
  30744.        279.14        9.9344        14.576        303.65      
  31345.        263.36        9.9615        14.134        287.45      
  31958.        248.45        9.9876        13.704        272.14      
  32583.        234.37        10.013        13.285        257.67      
  33220.        221.08        10.037        12.878        244.00      
  33869.        208.53        10.060        12.481        231.07      
  34531.        196.69        10.082        12.095        218.86      
  35207.        185.50        10.104        11.720        207.32      
  35895.        174.94        10.124        11.355        196.42      
  36597.        164.97        10.143        11.000        186.12      
  37312.        155.57        10.161        10.655        176.38      
  38042.        146.69        10.179        10.320        167.18      
  38786.        138.30        10.195        9.9943        158.49      
  39544.        130.39        10.210        9.6776        150.28      
  40317.        122.93        10.225        9.3699        142.53      
  41106.        115.89        10.238        9.0710        135.20      
  41909.        109.24        10.251        8.7807        128.27      
  42729.        102.97        10.262        8.4988        121.73      
  43564.        97.054        10.272        8.2250        115.55      
  44416.        91.473        10.282        7.9592        109.71      
  45284.        86.207        10.290        7.7011        104.20      
  46170.        81.240        10.298        7.4507        98.989      
  47073.        76.555        10.304        7.2076        94.067      
  47993.        72.136        10.310        6.9717        89.417      
  48931.        67.968        10.314        6.7429        85.025      
  49888.        64.037        10.318        6.5209        80.876      
  50863.        60.331        10.320        6.3056        76.956      
  51858.        56.835        10.322        6.0967        73.253      
  52872.        53.539        10.322        5.8942        69.756      
  53906.        50.431        10.322        5.6979        66.451      
  54960.        47.501        10.321        5.5076        63.329      
  56034.        44.739        10.319        5.3231        60.380      
  57130.        42.134        10.315        5.1443        57.594      
  58247.        39.680        10.311        4.9710        54.962      
  59386.        37.365        10.306        4.8031        52.475      
  60547.        35.184        10.300        4.6404        50.125      
  61731.        33.129        10.293        4.4829        47.905      
  62938.        31.191        10.285        4.3302        45.807      
  64168.        29.366        10.276        4.1824        43.825      
  65423.        27.645        10.267        4.0393        41.951      
  66702.        26.024        10.256        3.9007        40.181      
  68006.        24.497        10.245        3.7666        38.508      
  69336.        23.057        10.232        3.6367        36.926      
  70692.        21.702        10.219        3.5110        35.432      
  72074.        20.424        10.205        3.3894        34.018      
  73483.        19.221        10.190        3.2717        32.682      
  74920.        18.088        10.174        3.1578        31.419      
  76385.        17.020        10.157        3.0477        30.225      
  77878.        16.015        10.139        2.9411        29.095      
  79401.        15.068        10.121        2.8380        28.027      
  80954.        14.183        10.102        2.7383        27.023      
  82537.        13.354        10.082        2.6419        26.078      
  84150.        12.573        10.061        2.5487        25.183      
  85796.        11.838        10.039        2.4586        24.335      
  87473.        11.145        10.016        2.3715        23.533      
  89183.        10.492        9.9931        2.2873        22.773      
  90927.        9.8777        9.9690        2.2059        22.053      
  92705.        9.2988        9.9442        2.1272        21.370      
  94518.        8.7536        9.9186        2.0512        20.723      
  96366.        8.2400        9.8922        1.9778        20.110      
  98250.        7.7564        9.8652        1.9069        19.528      
 0.10017E+06    7.3010        9.8373        1.8384        18.977      
 0.10213E+06    6.8721        9.8088        1.7722        18.453      
 0.10413E+06    6.4682        9.7796        1.7082        17.956      
 0.10616E+06    6.0878        9.7496        1.6465        17.484      
 0.10824E+06    5.7297        9.7190        1.5869        17.036      
 0.11035E+06    5.3925        9.6877        1.5293        16.610      
 0.11251E+06    5.0750        9.6558        1.4738        16.205      
 0.11471E+06    4.7760        9.6232        1.4201        15.819      
 0.11696E+06    4.4945        9.5899        1.3683        15.453      
 0.11924E+06    4.2295        9.5560        1.3184        15.104      
 0.12157E+06    3.9799        9.5215        1.2701        14.772      
 0.12395E+06    3.7450        9.4864        1.2236        14.455      
 0.12637E+06    3.5239        9.4507        1.1787        14.153      
 0.12884E+06    3.3157        9.4144        1.1353        13.865      
 0.13136E+06    3.1197        9.3775        1.0935        13.591      
 0.13393E+06    2.9353        9.3401        1.0532        13.329      
 0.13655E+06    2.7616        9.3021        1.0143        13.078      
 0.13922E+06    2.5982        9.2636       0.97677        12.839      
 0.14194E+06    2.4443        9.2245       0.94058        12.609      
 0.14472E+06    2.2995        9.1849       0.90568        12.390      
 0.14755E+06    2.1632        9.1449       0.87203        12.180      
 0.15043E+06    2.0349        9.1043       0.83958        11.979      
 0.15337E+06    1.9142        9.0632       0.80830        11.786      
 0.15637E+06    1.8006        9.0217       0.77814        11.600      
 0.15943E+06    1.6937        8.9797       0.74906        11.422      
 0.16255E+06    1.5930        8.9372       0.72104        11.251      
 0.16573E+06    1.4984        8.8943       0.69403        11.087      
 0.16897E+06    1.4093        8.8510       0.66800        10.928      
 0.17227E+06    1.3254        8.8073       0.64291        10.776      
 0.17564E+06    1.2465        8.7632       0.61874        10.628      
 0.17907E+06    1.1723        8.7186       0.59544        10.486      
 0.18257E+06    1.1025        8.6737       0.57300        10.349      
 0.18614E+06    1.0368        8.6285       0.55138        10.217      
 0.18978E+06   0.97493        8.5828       0.53055        10.088      
 0.19349E+06   0.91677        8.5368       0.51048        9.9641      
 0.19728E+06   0.86205        8.4905       0.49116        9.8437      
 0.20113E+06   0.81057        8.4439       0.47254        9.7270      
 0.20507E+06   0.76214        8.3970       0.45461        9.6137      
 0.20908E+06   0.71659        8.3497       0.43734        9.5036      
 0.21317E+06   0.67374        8.3022       0.42072        9.3966      
 0.21733E+06   0.63343        8.2543       0.40471        9.2925      
 0.22158E+06   0.59552        8.2063       0.38929        9.1911      
 0.22591E+06   0.55986        8.1579       0.37445        9.0922      
 0.23033E+06   0.52632        8.1093       0.36016        8.9958      
 0.23484E+06   0.49477        8.0605       0.34640        8.9017      
 0.23943E+06   0.46510        8.0114       0.33316        8.8097      
 0.24411E+06   0.43720        7.9622       0.32041        8.7198      
 0.24888E+06   0.41096        7.9127       0.30814        8.6318      
 0.25375E+06   0.38628        7.8631       0.29633        8.5457      
 0.25871E+06   0.36308        7.8132       0.28496        8.4613      
 0.26377E+06   0.34125        7.7632       0.27402        8.3785      
 0.26893E+06   0.32073        7.7130       0.26350        8.2973      
 0.27418E+06   0.30144        7.6627       0.25337        8.2175      
 0.27954E+06   0.28329        7.6122       0.24362        8.1391      
 0.28501E+06   0.26624        7.5616       0.23424        8.0621      
 0.29058E+06   0.25020        7.5109       0.22522        7.9863      
 0.29626E+06   0.23512        7.4601       0.21654        7.9117      
 0.30206E+06   0.22094        7.4091       0.20819        7.8382      
 0.30796E+06   0.20761        7.3581       0.20015        7.7658      
 0.31398E+06   0.19508        7.3070       0.19243        7.6945      
 0.32012E+06   0.18330        7.2558       0.18499        7.6241      
 0.32638E+06   0.17223        7.2045       0.17784        7.5546      
 0.33276E+06   0.16182        7.1532       0.17096        7.4860      
 0.33927E+06   0.15204        7.1018       0.16435        7.4182      
 0.34590E+06   0.14284        7.0505       0.15798        7.3513      
 0.35267E+06   0.13419        6.9990       0.15187        7.2851      
 0.35956E+06   0.12607        6.9476       0.14598        7.2196      
 0.36659E+06   0.11843        6.8961       0.14032        7.1549      
 0.37376E+06   0.11125        6.8447       0.13488        7.0908      
 0.38107E+06   0.10451        6.7932       0.12965        7.0274      
 0.38852E+06   0.98169E-01    6.7418       0.12462        6.9645      
 0.39612E+06   0.92211E-01    6.6903       0.11978        6.9023      
 0.40386E+06   0.86613E-01    6.6389       0.11513        6.8407      
 0.41176E+06   0.81352E-01    6.5876       0.11066        6.7796      
 0.41981E+06   0.76408E-01    6.5363       0.10636        6.7190      
 0.42802E+06   0.71762E-01    6.4850       0.10223        6.6590      
 0.43639E+06   0.67397E-01    6.4338       0.98254E-01    6.5995      
 0.44492E+06   0.63296E-01    6.3827       0.94434E-01    6.5404      
 0.45362E+06   0.59442E-01    6.3316       0.90763E-01    6.4818      
 0.46249E+06   0.55822E-01    6.2806       0.87233E-01    6.4237      
 0.47153E+06   0.52420E-01    6.2297       0.83840E-01    6.3660      
 0.48075E+06   0.49224E-01    6.1789       0.80579E-01    6.3088      
 0.49015E+06   0.46222E-01    6.1283       0.77444E-01    6.2519      
 0.49973E+06   0.43401E-01    6.0777       0.74431E-01    6.1955      
 0.50950E+06   0.40752E-01    6.0272       0.71536E-01    6.1395      
 0.51947E+06   0.38263E-01    5.9768       0.68752E-01    6.0839      
 0.52962E+06   0.35925E-01    5.9266       0.66077E-01    6.0286      
 0.53998E+06   0.33729E-01    5.8765       0.63506E-01    5.9738      
 0.55054E+06   0.31666E-01    5.8266       0.61036E-01    5.9193      
 0.56130E+06   0.29728E-01    5.7768       0.58661E-01    5.8652      
 0.57228E+06   0.27908E-01    5.7271       0.56379E-01    5.8114      
 0.58347E+06   0.26199E-01    5.6776       0.54186E-01    5.7580      
 0.59487E+06   0.24594E-01    5.6283       0.52078E-01    5.7050      
 0.60651E+06   0.23086E-01    5.5791       0.50053E-01    5.6522      
 0.61836E+06   0.21671E-01    5.5301       0.48107E-01    5.5999      
 0.63045E+06   0.20341E-01    5.4813       0.46237E-01    5.5479      
 0.64278E+06   0.19092E-01    5.4326       0.44439E-01    5.4962      
 0.65535E+06   0.17920E-01    5.3842       0.42712E-01    5.4448      
 0.66816E+06   0.16819E-01    5.3359       0.41053E-01    5.3938      
 0.68123E+06   0.15785E-01    5.2879       0.39458E-01    5.3431      
 0.69455E+06   0.14815E-01    5.2400       0.37926E-01    5.2927      
#S  22 Ti
#UF1ADD  22.0
#N 5
#L  PhotonEnergy[eV]  PhotoElectric[barn/atom]  Compton(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  TotalCrossSection[barn/atom]
  30.000       0.00000E+00   0.16822E-03   0.69793       0.69810      
  30.587       0.00000E+00   0.17993E-03   0.74537       0.74555      
  31.185       0.00000E+00   0.19241E-03   0.79569       0.79589      
  31.794       0.00000E+00   0.20570E-03   0.84907       0.84927      
  32.416       0.00000E+00   0.21985E-03   0.90564       0.90586      
  33.050       0.00000E+00   0.23492E-03   0.96559       0.96582      
  33.696       0.00000E+00   0.25095E-03    1.0291        1.0293      
  34.355       0.00000E+00   0.26802E-03    1.0963        1.0965      
  35.027       0.62283E+07   0.28617E-03    1.1674       0.62283E+07  
  35.711       0.56118E+07   0.30548E-03    1.2426       0.56118E+07  
  36.410       0.50680E+07   0.32600E-03    1.3221       0.50680E+07  
  37.122       0.45872E+07   0.34782E-03    1.4062       0.45872E+07  
  37.847       0.41616E+07   0.37101E-03    1.4949       0.41616E+07  
  38.587       0.37841E+07   0.39564E-03    1.5887       0.37841E+07  
  39.342       0.34487E+07   0.42181E-03    1.6876       0.34487E+07  
  40.111       0.31502E+07   0.44960E-03    1.7919       0.31502E+07  
  40.895       0.28841E+07   0.47909E-03    1.9019       0.28841E+07  
  41.695       0.26465E+07   0.51040E-03    2.0179       0.26465E+07  
  42.510       0.24340E+07   0.54362E-03    2.1400       0.24340E+07  
  43.341       0.22437E+07   0.57886E-03    2.2687       0.22437E+07  
  44.189       0.20730E+07   0.61623E-03    2.4041       0.20730E+07  
  45.053       0.19196E+07   0.65585E-03    2.5465       0.19196E+07  
  45.934       0.17817E+07   0.69785E-03    2.6964       0.17817E+07  
  46.832       0.16574E+07   0.74235E-03    2.8538       0.16574E+07  
  47.748       0.15453E+07   0.78951E-03    3.0193       0.15454E+07  
  48.681       0.14441E+07   0.83945E-03    3.1932       0.14441E+07  
  49.633       0.13526E+07   0.89234E-03    3.3756       0.13526E+07  
  50.603       0.12698E+07   0.94832E-03    3.5671       0.12698E+07  
  51.593       0.11948E+07   0.10076E-02    3.7680       0.11948E+07  
  52.602       0.11268E+07   0.10703E-02    3.9786       0.11268E+07  
  53.630       0.10650E+07   0.11366E-02    4.1993       0.10650E+07  
  54.679       0.10090E+07   0.12068E-02    4.4306       0.10090E+07  
  55.748       0.95806E+06   0.12809E-02    4.6727       0.95806E+06  
  56.838       0.91178E+06   0.13593E-02    4.9261       0.91178E+06  
  57.949       0.86971E+06   0.14422E-02    5.1912       0.86972E+06  
  59.082       0.83148E+06   0.15297E-02    5.4685       0.83149E+06  
  60.237       0.79674E+06   0.16222E-02    5.7584       0.79675E+06  
  61.415       0.11548E+07   0.17198E-02    6.0612       0.11548E+07  
  62.616       0.11274E+07   0.18229E-02    6.3776       0.11274E+07  
  63.840       0.11026E+07   0.19317E-02    6.7078       0.11026E+07  
  65.089       0.10800E+07   0.20465E-02    7.0524       0.10800E+07  
  66.361       0.10595E+07   0.21676E-02    7.4118       0.10595E+07  
  67.659       0.10410E+07   0.22953E-02    7.7866       0.10410E+07  
  68.982       0.10242E+07   0.24300E-02    8.1773       0.10243E+07  
  70.330       0.10092E+07   0.25720E-02    8.5842       0.10092E+07  
  71.706       0.99560E+06   0.27217E-02    9.0079       0.99561E+06  
  73.108       0.98350E+06   0.28793E-02    9.4489       0.98351E+06  
  74.537       0.97275E+06   0.30454E-02    9.9078       0.97276E+06  
  75.994       0.96329E+06   0.32204E-02    10.385       0.96330E+06  
  77.480       0.95505E+06   0.34045E-02    10.881       0.95506E+06  
  78.995       0.94798E+06   0.35984E-02    11.397       0.94799E+06  
  80.540       0.94204E+06   0.38024E-02    11.932       0.94206E+06  
  82.115       0.93721E+06   0.40171E-02    12.488       0.93722E+06  
  83.720       0.93346E+06   0.42429E-02    13.065       0.93347E+06  
  85.357       0.93077E+06   0.44803E-02    13.663       0.93078E+06  
  87.026       0.92915E+06   0.47300E-02    14.284       0.92916E+06  
  88.728       0.92859E+06   0.49924E-02    14.927       0.92861E+06  
  90.462       0.92912E+06   0.52681E-02    15.593       0.92913E+06  
  92.231       0.93075E+06   0.55578E-02    16.283       0.93076E+06  
  94.035       0.93352E+06   0.58621E-02    16.997       0.93353E+06  
  95.873       0.93746E+06   0.61816E-02    17.736       0.93748E+06  
  97.748       0.94263E+06   0.65170E-02    18.500       0.94265E+06  
  99.659       0.94910E+06   0.68691E-02    19.290       0.94912E+06  
  101.61       0.95692E+06   0.72385E-02    20.107       0.95694E+06  
  103.59       0.96620E+06   0.76261E-02    20.950       0.96622E+06  
  105.62       0.97701E+06   0.80325E-02    21.821       0.97703E+06  
  107.68       0.98948E+06   0.84588E-02    22.720       0.98950E+06  
  109.79       0.10037E+07   0.89056E-02    23.647       0.10038E+07  
  111.94       0.10199E+07   0.93740E-02    24.603       0.10199E+07  
  114.13       0.10382E+07   0.98647E-02    25.588       0.10382E+07  
  116.36       0.10587E+07   0.10379E-01    26.603       0.10587E+07  
  118.63       0.10817E+07   0.10917E-01    27.649       0.10817E+07  
  120.95       0.11074E+07   0.11481E-01    28.725       0.11074E+07  
  123.32       0.11360E+07   0.12071E-01    29.833       0.11361E+07  
  125.73       0.11680E+07   0.12689E-01    30.972       0.11680E+07  
  128.19       0.12034E+07   0.13335E-01    32.143       0.12035E+07  
  130.69       0.12429E+07   0.14011E-01    33.347       0.12429E+07  
  133.25       0.12866E+07   0.14718E-01    34.583       0.12867E+07  
  135.85       0.13352E+07   0.15458E-01    35.853       0.13353E+07  
  138.51       0.13863E+07   0.16231E-01    37.156       0.13863E+07  
  141.22       0.13724E+07   0.17039E-01    38.493       0.13724E+07  
  143.98       0.13578E+07   0.17883E-01    39.864       0.13578E+07  
  146.79       0.13426E+07   0.18764E-01    41.269       0.13426E+07  
  149.66       0.13268E+07   0.19685E-01    42.709       0.13269E+07  
  152.59       0.13105E+07   0.20647E-01    44.183       0.13105E+07  
  155.57       0.12936E+07   0.21651E-01    45.693       0.12936E+07  
  158.62       0.12762E+07   0.22698E-01    47.238       0.12763E+07  
  161.72       0.12583E+07   0.23791E-01    48.818       0.12584E+07  
  164.88       0.12400E+07   0.24932E-01    50.433       0.12401E+07  
  168.10       0.12213E+07   0.26121E-01    52.084       0.12213E+07  
  171.39       0.12021E+07   0.27361E-01    53.770       0.12021E+07  
  174.74       0.11825E+07   0.28654E-01    55.492       0.11826E+07  
  178.16       0.11626E+07   0.30001E-01    57.249       0.11627E+07  
  181.64       0.11424E+07   0.31405E-01    59.042       0.11425E+07  
  185.19       0.11219E+07   0.32868E-01    60.870       0.11220E+07  
  188.81       0.11011E+07   0.34391E-01    62.734       0.11012E+07  
  192.51       0.10801E+07   0.35977E-01    64.633       0.10802E+07  
  196.27       0.10589E+07   0.37629E-01    66.566       0.10590E+07  
  200.11       0.10375E+07   0.39347E-01    68.534       0.10376E+07  
  204.02       0.10159E+07   0.41136E-01    70.537       0.10160E+07  
  208.01       0.99425E+06   0.42996E-01    72.574       0.99432E+06  
  212.08       0.97246E+06   0.44931E-01    74.644       0.97254E+06  
  216.22       0.95060E+06   0.46944E-01    76.748       0.95068E+06  
  220.45       0.92870E+06   0.49036E-01    78.885       0.92878E+06  
  224.76       0.90678E+06   0.51210E-01    81.055       0.90686E+06  
  229.15       0.88486E+06   0.53469E-01    83.256       0.88494E+06  
  233.64       0.86296E+06   0.55817E-01    85.489       0.86305E+06  
  238.20       0.84113E+06   0.58255E-01    87.753       0.84122E+06  
  242.86       0.81969E+06   0.60787E-01    90.047       0.81978E+06  
  247.61       0.79894E+06   0.63416E-01    92.371       0.79903E+06  
  252.45       0.77829E+06   0.66145E-01    94.723       0.77839E+06  
  257.39       0.75777E+06   0.68977E-01    97.104       0.75787E+06  
  262.42       0.73740E+06   0.71915E-01    99.512       0.73750E+06  
  267.55       0.71719E+06   0.74962E-01    101.95       0.71729E+06  
  272.78       0.69717E+06   0.78123E-01    104.41       0.69727E+06  
  278.12       0.67734E+06   0.81400E-01    106.89       0.67744E+06  
  283.55       0.65772E+06   0.84797E-01    109.40       0.65783E+06  
  289.10       0.63833E+06   0.88318E-01    111.93       0.63844E+06  
  294.75       0.61919E+06   0.91965E-01    114.49       0.61930E+06  
  300.51       0.60030E+06   0.95744E-01    117.06       0.60041E+06  
  306.39       0.58167E+06   0.99658E-01    119.66       0.58179E+06  
  312.38       0.56333E+06   0.10371        122.27       0.56345E+06  
  318.49       0.54528E+06   0.10791        124.90       0.54540E+06  
  324.71       0.52752E+06   0.11225        127.54       0.52765E+06  
  331.06       0.51008E+06   0.11674        130.20       0.51021E+06  
  337.54       0.49296E+06   0.12139        132.88       0.49309E+06  
  344.14       0.47616E+06   0.12620        135.57       0.47629E+06  
  350.86       0.45969E+06   0.13117        138.26       0.45983E+06  
  357.73       0.44356E+06   0.13631        140.97       0.44370E+06  
  364.72       0.42777E+06   0.14162        143.69       0.42792E+06  
  371.85       0.41234E+06   0.14711        146.41       0.41248E+06  
  379.12       0.39725E+06   0.15279        149.13       0.39740E+06  
  386.53       0.38252E+06   0.15865        151.87       0.38268E+06  
  394.09       0.36815E+06   0.16470        154.60       0.36831E+06  
  401.80       0.35414E+06   0.17095        157.33       0.35430E+06  
  409.65       0.34049E+06   0.17740        160.07       0.34065E+06  
  417.66       0.32720E+06   0.18406        162.80       0.32736E+06  
  425.83       0.31427E+06   0.19093        165.52       0.31443E+06  
  434.16       0.30170E+06   0.19801        168.24       0.30187E+06  
  442.64       0.28949E+06   0.20532        170.96       0.28966E+06  
  451.30       0.27763E+06   0.21286        173.66       0.27781E+06  
  460.12       0.17103E+07   0.22063        176.36       0.17105E+07  
  469.12       0.23341E+07   0.22864        179.04       0.23343E+07  
  478.29       0.22343E+07   0.23690        181.71       0.22345E+07  
  487.64       0.21383E+07   0.24540        184.36       0.21384E+07  
  497.18       0.20458E+07   0.25417        187.00       0.20460E+07  
  506.90       0.19568E+07   0.26319        189.61       0.19570E+07  
  516.81       0.18712E+07   0.27248        192.21       0.18714E+07  
  526.92       0.17889E+07   0.28204        194.79       0.17891E+07  
  537.22       0.17098E+07   0.29189        197.34       0.17100E+07  
  547.72       0.16337E+07   0.30201        199.86       0.16339E+07  
  558.43       0.15607E+07   0.31243        202.36       0.15609E+07  
  569.35       0.16926E+07   0.32315        204.83       0.16928E+07  
  580.48       0.16203E+07   0.33417        207.27       0.16205E+07  
  591.83       0.15507E+07   0.34550        209.67       0.15509E+07  
  603.40       0.14838E+07   0.35715        212.05       0.14840E+07  
  615.20       0.14195E+07   0.36912        214.38       0.14197E+07  
  627.23       0.13578E+07   0.38142        216.68       0.13580E+07  
  639.50       0.12984E+07   0.39405        218.95       0.12986E+07  
  652.00       0.12416E+07   0.40703        221.17       0.12418E+07  
  664.75       0.11879E+07   0.42035        223.35       0.11881E+07  
  677.74       0.11363E+07   0.43403        225.49       0.11365E+07  
  691.00       0.10867E+07   0.44807        227.58       0.10869E+07  
  704.51       0.10391E+07   0.46247        229.63       0.10393E+07  
  718.28       0.99342E+06   0.47726        231.63       0.99365E+06  
  732.33       0.94955E+06   0.49242        233.58       0.94979E+06  
  746.65       0.90747E+06   0.50797        235.48       0.90770E+06  
  761.24       0.86708E+06   0.52391        237.33       0.86732E+06  
  776.13       0.82835E+06   0.54025        239.13       0.82859E+06  
  791.30       0.79120E+06   0.55700        240.88       0.79144E+06  
  806.78       0.75558E+06   0.57416        242.57       0.75582E+06  
  822.55       0.72143E+06   0.59175        244.20       0.72168E+06  
  838.63       0.68871E+06   0.60975        245.78       0.68895E+06  
  855.03       0.65734E+06   0.62820        247.30       0.65759E+06  
  871.75       0.62730E+06   0.64708        248.76       0.62755E+06  
  888.79       0.59852E+06   0.66641        250.16       0.59877E+06  
  906.17       0.57096E+06   0.68619        251.50       0.57121E+06  
  923.89       0.54457E+06   0.70643        252.77       0.54483E+06  
